Start time,End time,ID,Val
16/03/2008 22:46,16/03/2008 22:48,24,1
16/03/2008 22:47,16/03/2008 22:47,6,1
16/03/2008 22:47,16/03/2008 22:47,14,1
16/03/2008 22:47,16/03/2008 22:47,6,1
17/03/2008 05:44,17/03/2008 05:44,24,1
17/03/2008 05:44,17/03/2008 05:45,24,1
17/03/2008 05:44,17/03/2008 05:44,6,1
17/03/2008 05:45,17/03/2008 05:45,14,1
17/03/2008 05:45,17/03/2008 05:45,6,1
17/03/2008 08:10,17/03/2008 08:10,24,1
17/03/2008 08:10,18/03/2008 00:52,24,1
17/03/2008 08:30,17/03/2008 08:30,6,1
17/03/2008 08:30,17/03/2008 08:30,14,1
17/03/2008 08:31,17/03/2008 08:31,6,1
17/03/2008 08:32,17/03/2008 08:32,9,1
17/03/2008 08:32,17/03/2008 08:32,23,1
17/03/2008 08:32,17/03/2008 08:32,8,1
17/03/2008 08:32,17/03/2008 08:32,8,1
17/03/2008 08:54,17/03/2008 08:54,5,1
17/03/2008 08:54,17/03/2008 08:54,5,1
17/03/2008 09:02,17/03/2008 09:02,5,1
17/03/2008 09:02,17/03/2008 09:09,5,1
17/03/2008 09:09,17/03/2008 09:09,6,1
17/03/2008 09:12,17/03/2008 09:12,14,1
17/03/2008 09:13,17/03/2008 09:13,14,1
17/03/2008 09:13,17/03/2008 09:14,6,1
17/03/2008 09:14,17/03/2008 09:14,6,1
17/03/2008 09:14,17/03/2008 09:14,6,1
17/03/2008 09:14,17/03/2008 09:14,6,1
17/03/2008 09:14,17/03/2008 19:13,5,1
17/03/2008 09:16,17/03/2008 09:16,12,1
17/03/2008 19:11,17/03/2008 19:11,12,1
17/03/2008 19:13,17/03/2008 19:13,6,1
17/03/2008 19:13,17/03/2008 19:13,6,1
17/03/2008 19:13,17/03/2008 19:13,14,1
17/03/2008 19:43,17/03/2008 19:43,18,1
17/03/2008 19:43,17/03/2008 19:43,18,1
17/03/2008 19:43,17/03/2008 19:44,13,1
17/03/2008 19:49,17/03/2008 19:49,18,1
17/03/2008 19:50,17/03/2008 19:50,18,1
17/03/2008 19:50,17/03/2008 19:51,9,1
17/03/2008 19:53,17/03/2008 19:53,9,1
17/03/2008 19:53,17/03/2008 19:53,7,1
17/03/2008 20:02,17/03/2008 20:02,23,1
17/03/2008 20:02,17/03/2008 20:03,23,1
17/03/2008 20:05,17/03/2008 20:05,6,1
17/03/2008 20:06,17/03/2008 20:06,14,1
17/03/2008 20:06,17/03/2008 20:06,6,1
17/03/2008 20:08,17/03/2008 20:08,18,1
17/03/2008 20:08,17/03/2008 20:08,18,1
17/03/2008 20:08,17/03/2008 20:08,18,1
17/03/2008 20:09,18/03/2008 08:28,18,1
17/03/2008 20:12,17/03/2008 20:12,9,1
17/03/2008 20:17,17/03/2008 20:17,7,1
17/03/2008 20:38,17/03/2008 20:38,17,1
17/03/2008 20:38,17/03/2008 20:38,17,1
17/03/2008 21:33,17/03/2008 21:33,8,1
17/03/2008 21:33,17/03/2008 21:33,8,1
17/03/2008 21:33,17/03/2008 21:33,7,1
17/03/2008 21:33,17/03/2008 21:33,7,1
17/03/2008 22:26,17/03/2008 22:26,6,1
17/03/2008 22:27,17/03/2008 22:27,14,1
17/03/2008 22:27,17/03/2008 22:27,6,1
18/03/2008 00:48,18/03/2008 00:48,6,1
18/03/2008 00:49,18/03/2008 00:49,6,1
18/03/2008 00:49,18/03/2008 00:49,14,1
18/03/2008 00:49,18/03/2008 00:49,14,1
18/03/2008 00:49,18/03/2008 00:50,5,1
18/03/2008 00:52,18/03/2008 00:52,24,1
18/03/2008 00:52,18/03/2008 00:52,24,1
18/03/2008 06:22,18/03/2008 06:22,24,1
18/03/2008 06:22,18/03/2008 06:24,24,1
18/03/2008 06:23,18/03/2008 06:23,6,1
18/03/2008 06:23,18/03/2008 06:23,14,1
18/03/2008 06:23,18/03/2008 06:23,6,1
18/03/2008 07:48,18/03/2008 07:48,24,1
18/03/2008 07:48,19/03/2008 00:43,24,1
18/03/2008 08:15,18/03/2008 08:15,6,1
18/03/2008 08:16,18/03/2008 08:16,14,1
18/03/2008 08:18,18/03/2008 08:18,14,1
18/03/2008 08:18,18/03/2008 18:01,6,1
18/03/2008 08:18,18/03/2008 08:18,14,1
18/03/2008 08:19,18/03/2008 08:19,14,1
18/03/2008 08:19,18/03/2008 08:19,5,1
18/03/2008 08:20,18/03/2008 08:20,9,1
18/03/2008 08:20,18/03/2008 08:20,17,1
18/03/2008 08:21,18/03/2008 08:21,17,1
18/03/2008 08:21,18/03/2008 08:21,1,1
18/03/2008 08:22,18/03/2008 08:22,1,1
18/03/2008 08:22,18/03/2008 08:22,8,1
18/03/2008 08:23,18/03/2008 08:23,8,1
18/03/2008 08:39,18/03/2008 08:39,5,1
18/03/2008 08:52,18/03/2008 08:52,5,1
18/03/2008 08:52,18/03/2008 18:01,5,1
18/03/2008 09:15,18/03/2008 09:15,12,1
18/03/2008 18:00,18/03/2008 18:00,12,1
18/03/2008 18:07,18/03/2008 18:07,14,1
18/03/2008 18:07,18/03/2008 18:07,14,1
18/03/2008 18:08,18/03/2008 18:08,6,1
18/03/2008 18:21,18/03/2008 18:21,6,1
18/03/2008 18:22,18/03/2008 18:23,14,1
18/03/2008 18:23,18/03/2008 18:23,6,1
18/03/2008 18:25,18/03/2008 18:25,12,1
18/03/2008 23:39,18/03/2008 23:39,12,1
18/03/2008 23:39,18/03/2008 23:39,12,1
19/03/2008 00:40,19/03/2008 00:40,6,1
19/03/2008 00:41,19/03/2008 07:51,6,1
19/03/2008 00:42,19/03/2008 07:51,5,1
19/03/2008 07:50,19/03/2008 07:50,24,1
19/03/2008 07:51,19/03/2008 07:52,24,1
19/03/2008 07:51,19/03/2008 07:51,6,1
19/03/2008 07:51,19/03/2008 07:51,5,1
19/03/2008 07:51,19/03/2008 09:49,5,1
19/03/2008 08:43,19/03/2008 08:43,24,1
19/03/2008 08:43,19/03/2008 21:54,24,1
19/03/2008 09:38,19/03/2008 09:38,8,1
19/03/2008 09:38,19/03/2008 09:38,23,1
19/03/2008 09:38,19/03/2008 09:38,17,1
19/03/2008 09:39,19/03/2008 09:39,8,1
19/03/2008 09:39,19/03/2008 09:39,1,1
19/03/2008 09:39,19/03/2008 09:39,17,1
19/03/2008 09:39,19/03/2008 09:39,7,1
19/03/2008 09:40,19/03/2008 09:40,1,1
19/03/2008 09:48,19/03/2008 09:48,6,1
19/03/2008 09:49,19/03/2008 09:49,14,1
19/03/2008 09:49,19/03/2008 09:49,6,1
19/03/2008 09:49,19/03/2008 09:49,14,1
19/03/2008 09:58,19/03/2008 09:58,5,1
19/03/2008 09:58,19/03/2008 17:19,5,1
19/03/2008 10:09,19/03/2008 10:09,12,1
19/03/2008 10:09,19/03/2008 10:09,12,1
19/03/2008 17:15,19/03/2008 17:15,12,1
19/03/2008 17:19,19/03/2008 17:20,5,1
19/03/2008 17:21,19/03/2008 21:49,5,1
19/03/2008 17:26,19/03/2008 17:26,12,1
19/03/2008 20:19,19/03/2008 20:19,12,1
19/03/2008 20:46,19/03/2008 20:46,6,1
19/03/2008 20:48,19/03/2008 20:48,14,1
19/03/2008 20:48,19/03/2008 20:48,6,1
19/03/2008 21:19,19/03/2008 21:20,7,1
19/03/2008 21:20,19/03/2008 21:20,23,1
19/03/2008 21:49,19/03/2008 21:49,6,1
19/03/2008 21:51,19/03/2008 21:51,14,1
19/03/2008 21:51,19/03/2008 21:51,6,1
19/03/2008 21:51,19/03/2008 21:51,6,1
19/03/2008 21:51,19/03/2008 21:51,6,1
19/03/2008 21:51,19/03/2008 21:51,6,1
19/03/2008 21:51,19/03/2008 21:51,6,1
19/03/2008 21:52,19/03/2008 21:52,6,1
19/03/2008 21:52,19/03/2008 21:52,6,1
19/03/2008 21:53,19/03/2008 21:53,5,1
19/03/2008 21:53,19/03/2008 21:53,6,1
19/03/2008 21:54,19/03/2008 21:54,5,1
20/03/2008 00:34,20/03/2008 00:34,24,1
20/03/2008 00:34,20/03/2008 00:36,24,1
20/03/2008 00:35,20/03/2008 00:35,6,1
20/03/2008 00:35,20/03/2008 00:35,14,1
20/03/2008 00:35,20/03/2008 00:35,6,1
20/03/2008 00:35,20/03/2008 00:35,14,1
20/03/2008 06:57,20/03/2008 06:57,24,1
20/03/2008 06:57,20/03/2008 06:57,24,1
20/03/2008 06:57,20/03/2008 06:57,6,1
20/03/2008 06:58,20/03/2008 06:58,24,1
20/03/2008 06:58,20/03/2008 06:58,14,1
20/03/2008 06:58,20/03/2008 06:58,6,1
20/03/2008 08:31,20/03/2008 08:31,24,1
20/03/2008 08:31,21/03/2008 00:00,24,1
20/03/2008 08:45,20/03/2008 08:45,6,1
20/03/2008 08:46,20/03/2008 08:46,14,1
20/03/2008 08:46,20/03/2008 08:47,6,1
20/03/2008 09:12,20/03/2008 09:12,9,1
20/03/2008 09:12,20/03/2008 09:12,17,1
20/03/2008 09:12,20/03/2008 09:12,9,1
20/03/2008 09:12,20/03/2008 09:12,9,1
20/03/2008 09:12,20/03/2008 09:12,1,1
20/03/2008 09:12,20/03/2008 09:12,17,1
20/03/2008 09:13,20/03/2008 09:13,1,1
20/03/2008 09:14,20/03/2008 09:14,23,1
20/03/2008 09:14,20/03/2008 09:14,8,1
20/03/2008 09:14,20/03/2008 09:15,8,1
20/03/2008 09:42,20/03/2008 09:42,5,1
20/03/2008 09:42,20/03/2008 09:43,5,1
20/03/2008 09:43,20/03/2008 09:43,5,1
20/03/2008 09:49,20/03/2008 09:49,5,1
20/03/2008 09:49,20/03/2008 22:51,5,1
20/03/2008 09:57,20/03/2008 09:57,12,1
20/03/2008 22:49,20/03/2008 22:49,12,1
20/03/2008 22:49,20/03/2008 22:49,12,1
20/03/2008 22:51,20/03/2008 22:51,5,1
20/03/2008 22:51,20/03/2008 22:51,6,1
20/03/2008 22:52,20/03/2008 22:52,14,1
20/03/2008 22:55,20/03/2008 22:55,14,1
20/03/2008 22:55,20/03/2008 22:55,6,1
20/03/2008 22:55,20/03/2008 22:55,5,1
20/03/2008 23:36,20/03/2008 23:36,6,1
20/03/2008 23:40,20/03/2008 23:40,14,1
20/03/2008 23:40,20/03/2008 23:40,6,1
20/03/2008 23:40,20/03/2008 23:41,5,1
20/03/2008 23:56,20/03/2008 23:56,5,1
20/03/2008 23:56,20/03/2008 23:58,5,1
20/03/2008 23:58,20/03/2008 23:58,6,1
20/03/2008 23:58,20/03/2008 23:58,6,1
20/03/2008 23:59,20/03/2008 23:59,14,1
20/03/2008 23:59,20/03/2008 23:59,6,1
20/03/2008 23:59,20/03/2008 23:59,5,1
21/03/2008 00:00,21/03/2008 00:00,24,1
21/03/2008 03:49,21/03/2008 03:49,24,1
21/03/2008 03:49,21/03/2008 03:50,6,1
21/03/2008 03:49,21/03/2008 03:50,24,1
21/03/2008 03:50,21/03/2008 03:50,14,1
21/03/2008 08:30,21/03/2008 08:31,24,1
21/03/2008 08:31,21/03/2008 08:31,6,1
21/03/2008 08:31,21/03/2008 08:31,14,1
21/03/2008 08:31,21/03/2008 08:31,6,1
21/03/2008 09:04,21/03/2008 09:04,24,1
21/03/2008 09:04,21/03/2008 17:03,24,1
21/03/2008 09:13,21/03/2008 09:13,6,1
21/03/2008 09:14,21/03/2008 09:14,14,1
21/03/2008 09:14,21/03/2008 09:15,6,1
21/03/2008 09:17,21/03/2008 09:17,5,1
21/03/2008 09:24,21/03/2008 09:24,5,1
21/03/2008 09:24,21/03/2008 15:51,5,1
21/03/2008 09:42,21/03/2008 09:42,12,1
21/03/2008 15:50,21/03/2008 15:50,12,1
21/03/2008 15:52,21/03/2008 15:52,6,1
21/03/2008 15:52,21/03/2008 15:52,14,1
21/03/2008 15:52,21/03/2008 15:53,6,1
21/03/2008 15:53,21/03/2008 15:53,5,1
21/03/2008 15:54,21/03/2008 18:24,5,1
21/03/2008 15:57,21/03/2008 15:58,23,1
21/03/2008 15:57,21/03/2008 15:57,8,1
21/03/2008 17:03,21/03/2008 17:03,24,1
21/03/2008 17:06,21/03/2008 17:06,24,1
21/03/2008 17:06,21/03/2008 17:08,24,1
21/03/2008 18:05,21/03/2008 18:05,24,1
21/03/2008 18:24,21/03/2008 18:24,5,1
21/03/2008 18:24,21/03/2008 18:24,5,1
21/03/2008 18:24,21/03/2008 18:24,5,1
21/03/2008 18:25,21/03/2008 18:25,6,1
21/03/2008 18:27,21/03/2008 18:27,8,1
21/03/2008 18:27,21/03/2008 18:27,8,1
21/03/2008 18:28,21/03/2008 18:28,8,1
21/03/2008 18:28,21/03/2008 18:28,17,1
21/03/2008 19:11,21/03/2008 19:11,12,1
23/03/2008 19:04,23/03/2008 19:04,12,1
