Start time,End time,Hall-Bedroom door,Hall-Bathroom door,ToiletFlush,Plates cupboard,Fridge,Microwave,Groceries Cupboard,Hall-Toilet door,Frontdoor,Cups cupboard,Pans Cupboard,Freezer,Dishwasher,Washingmachine,Label,Label_ID
2008-03-10 20:11:00,2008-03-10 21:32:00,,,2,,2,,,1,,1,,1,,,get drink,17
2008-03-10 20:11:00,2008-03-10 21:32:00,,,2,,1,,,1,,1,,2,,,get drink,17
2008-03-10 20:11:00,2008-03-10 21:32:00,,,2,,1,,,1,,1,,2,,,get drink,17
2008-03-10 20:54:00,2008-03-10 21:33:00,,,2,,2,,,1,,,,2,,,get drink,17
2008-03-10 20:54:00,2008-03-10 21:33:00,,,1,,2,,,1,,1,,2,,,get drink,17
2008-03-10 20:54:00,2008-03-10 21:33:00,,,1,,2,,,,,1,,2,1,,get drink,17
2008-03-10 21:32:00,2008-03-10 22:03:00,,,1,,2,,,,,1,,2,1,,get drink,17
2008-03-10 21:32:00,2008-03-10 22:03:00,,,2,,2,,,,,1,,1,1,,get drink,17
2008-03-10 21:32:00,2008-03-11 06:51:00,1,,2,,2,,,,,1,,,1,,get drink,17
2008-03-10 21:33:00,2008-03-11 06:51:00,2,,2,,1,,,,,1,,,1,,get drink,17
2008-03-10 21:33:00,2008-03-11 06:53:00,3,,2,,,,,,,1,,,1,,use toilet,4
2008-03-10 21:33:00,2008-03-11 06:52:00,3,,3,,,,,,,,,,1,,use toilet,4
2008-03-10 22:03:00,2008-03-11 06:53:00,4,,3,,,,,,,,,,,,use toilet,4
2008-03-10 22:03:00,2008-03-11 09:01:00,4,,3,,,,,,,,,,,,use toilet,4
2008-03-11 06:51:00,2008-03-11 09:01:00,4,,3,,,,,,,,,,,,use toilet,4
2008-03-11 06:51:00,2008-03-11 09:18:00,3,,4,,,,,,,,,,,,use toilet,4
2008-03-11 06:51:00,2008-03-11 09:18:00,2,,5,,,,,,,,,,,,use toilet,4
2008-03-11 06:52:00,2008-03-11 09:18:00,1,,5,,,,,1,,,,,,,use toilet,4
2008-03-11 06:53:00,2008-03-11 09:18:00,1,,4,,,,,2,,,,,,,use toilet,4
2008-03-11 09:01:00,2008-03-11 09:18:00,,,5,,,,,2,,,,,,,use toilet,4
2008-03-11 09:01:00,2008-03-11 09:18:00,,,5,,,,,2,,,,,,,use toilet,4
2008-03-11 09:18:00,2008-03-11 09:18:00,,,4,,,,,3,,,,,,,use toilet,4
2008-03-11 09:18:00,2008-03-11 09:18:00,,,3,,,,,4,,,,,,,take shower,5
2008-03-11 09:18:00,2008-03-11 09:26:00,,,2,,,,,5,,,,,,,take shower,5
2008-03-11 09:18:00,2008-03-11 09:33:00,,,2,,,,,4,1,,,,,,take shower,5
2008-03-11 09:18:00,2008-03-11 17:57:00,,,2,,,,,3,2,,,,,,take shower,5
2008-03-11 09:18:00,2008-03-11 17:58:00,,,1,,,,,3,2,,,1,,,take shower,5
2008-03-11 09:18:00,2008-03-11 18:02:00,,,,1,,,,3,2,,,1,,,take shower,5
2008-03-11 09:18:00,2008-03-11 18:12:00,,,,1,,,,2,2,,,2,,,prepare Dinner,15
2008-03-11 09:26:00,2008-03-11 18:12:00,,,,1,,,,1,2,,,3,,,prepare Dinner,15
2008-03-11 09:33:00,2008-03-11 18:16:00,,,,1,,,,,2,1,,3,,,prepare Dinner,15
2008-03-11 17:57:00,2008-03-11 18:16:00,,,,1,1,,,,1,1,,3,,,prepare Dinner,15
2008-03-11 17:58:00,2008-03-11 18:29:00,,,,1,1,,,1,,1,,3,,,prepare Dinner,15
2008-03-11 18:02:00,2008-03-11 18:30:00,,,1,1,1,,,1,,1,,2,,,prepare Dinner,15
2008-03-11 18:12:00,2008-03-11 18:35:00,,,1,,1,,,1,1,1,,2,,,prepare Dinner,15
2008-03-11 18:12:00,2008-03-11 18:35:00,,,1,,1,,,1,2,1,,1,,,get drink,17
2008-03-11 18:16:00,2008-03-11 20:38:00,,,1,,1,,,2,2,1,,,,,leave house,1
2008-03-11 18:16:00,2008-03-11 20:41:00,,,1,,1,,,2,3,,,,,,leave house,1
2008-03-11 18:29:00,2008-03-11 20:48:00,,,1,,1,,,2,3,,,,,,leave house,1
2008-03-11 18:30:00,2008-03-11 20:48:00,,,1,,2,,,1,3,,,,,,leave house,1
2008-03-11 18:35:00,2008-03-11 20:51:00,,,,,3,,,1,3,,,,,,leave house,1
2008-03-11 18:35:00,2008-03-11 21:14:00,,,,,4,,,1,2,,,,,,get drink,17
2008-03-11 20:38:00,2008-03-11 21:14:00,,,,,4,,,1,1,1,,,,,get drink,17
2008-03-11 20:41:00,2008-03-11 21:14:00,,,,,5,,,,1,1,,,,,get drink,17
2008-03-11 20:48:00,2008-03-11 21:52:00,,,1,,5,,,,,1,,,,,get drink,17
2008-03-11 20:48:00,2008-03-11 21:52:00,,,2,,4,,,,,1,,,,,get drink,17
2008-03-11 20:51:00,2008-03-11 21:53:00,,,2,,3,,,1,,1,,,,,get drink,17
2008-03-11 21:13:00,2008-03-11 21:53:00,,,2,,2,,,2,,1,,,,,get drink,17
2008-03-11 21:14:00,2008-03-11 21:54:00,,,2,,1,,,3,,1,,,,,use toilet,4
2008-03-11 21:14:00,2008-03-12 03:04:00,1,,2,,1,,,3,,,,,,,use toilet,4
2008-03-11 21:52:00,2008-03-12 03:04:00,2,,2,,,,,3,,,,,,,use toilet,4
2008-03-11 21:52:00,2008-03-12 03:05:00,3,,1,,,,,3,,,,,,,use toilet,4
2008-03-11 21:53:00,2008-03-12 03:05:00,3,,1,,,,,3,,,,,,,use toilet,4
2008-03-11 21:53:00,2008-03-12 08:42:00,3,,2,,,,,2,,,,,,,use toilet,4
2008-03-11 21:53:00,2008-03-12 09:48:00,3,,2,,1,,,1,,,,,,,use toilet,4
2008-03-12 03:04:00,2008-03-12 09:48:00,3,,2,,2,,,,,,,,,,use toilet,4
2008-03-12 03:04:00,2008-03-12 09:49:00,2,,2,,2,,,,,,,1,,,use toilet,4
2008-03-12 03:04:00,2008-03-12 09:49:00,1,,2,1,2,,,,,,,1,,,prepare Breakfast,13
2008-03-12 03:05:00,2008-03-12 09:50:00,,,2,1,2,,,,,,,2,,,prepare Breakfast,13
2008-03-12 08:42:00,2008-03-12 09:51:00,,,1,1,3,,,,,,,2,,,prepare Breakfast,13
2008-03-12 09:48:00,2008-03-12 09:52:00,,,,1,4,,,,,,,2,,,prepare Breakfast,13
2008-03-12 09:48:00,2008-03-12 09:59:00,,,,1,3,,,,,1,,2,,,prepare Breakfast,13
2008-03-12 09:49:00,2008-03-12 09:59:00,,,,1,3,,,,,1,,2,,,prepare Breakfast,13
2008-03-12 09:49:00,2008-03-12 11:04:00,,,1,1,3,,,,,1,,1,,,prepare Breakfast,13
2008-03-12 09:50:00,2008-03-12 11:04:00,,,2,,3,,,,,1,,1,,,prepare Breakfast,13
2008-03-12 09:51:00,2008-03-12 11:10:00,,,2,,3,,,,1,1,,,,,prepare Breakfast,13
2008-03-12 09:52:00,2008-03-12 12:21:00,,,2,,2,,,,2,1,,,,,get drink,17
2008-03-12 09:59:00,2008-03-12 12:41:00,,,2,,1,,,1,2,1,,,,,get drink,17
2008-03-12 09:59:00,2008-03-12 12:54:00,,,2,,1,,,1,3,,,,,,leave house,1
2008-03-12 11:04:00,2008-03-12 12:55:00,,,2,,,,,1,4,,,,,,leave house,1
2008-03-12 11:04:00,2008-03-13 00:52:00,,,1,,,,,1,5,,,,,,leave house,1
2008-03-12 11:10:00,2008-03-13 01:18:00,,,,,,,,2,5,,,,,,leave house,1
2008-03-12 12:21:00,2008-03-13 01:20:00,,,1,,,,,2,4,,,,,,leave house,1
2008-03-12 12:41:00,2008-03-13 01:23:00,,,1,,,,,3,3,,,,,,leave house,1
2008-03-12 12:54:00,2008-03-13 06:27:00,1,,1,,,,,2,3,,,,,,leave house,1
2008-03-12 12:55:00,2008-03-13 06:28:00,1,,2,,,,,2,2,,,,,,go to bed,10
2008-03-13 00:52:00,2008-03-13 06:28:00,1,,3,,,,,2,1,,,,,,use toilet,4
2008-03-13 01:18:00,2008-03-13 08:22:00,1,,3,,,,,3,,,,,,,use toilet,4
2008-03-13 01:20:00,2008-03-13 08:22:00,1,,4,,,,,2,,,,,,,use toilet,4
2008-03-13 01:23:00,2008-03-13 09:20:00,1,,3,1,,,,2,,,,,,,go to bed,10
2008-03-13 06:27:00,2008-03-13 09:19:00,1,,3,1,,,1,1,,,,,,,use toilet,4
2008-03-13 06:28:00,2008-03-13 09:20:00,,,3,1,,,2,1,,,,,,,use toilet,4
2008-03-13 06:28:00,2008-03-13 09:20:00,,,2,1,,,3,1,,,,,,,prepare Breakfast,13
2008-03-13 08:22:00,2008-03-13 09:20:00,,,1,1,,,4,1,,,,,,,prepare Breakfast,13
2008-03-13 08:22:00,2008-03-13 09:20:00,,,1,1,1,,4,,,,,,,,prepare Breakfast,13
2008-03-13 09:19:00,2008-03-13 09:41:00,,,,1,1,,4,1,,,,,,,prepare Breakfast,13
2008-03-13 09:19:00,2008-03-13 09:47:00,,,,,1,,4,2,,,,,,,prepare Breakfast,13
2008-03-13 09:20:00,2008-03-13 09:57:00,,,,,1,,3,2,1,,,,,,prepare Breakfast,13
2008-03-13 09:20:00,2008-03-13 17:50:00,,,,,1,,2,2,2,,,,,,prepare Breakfast,13
2008-03-13 09:20:00,2008-03-13 17:53:00,,1,,,1,,1,2,2,,,,,,prepare Breakfast,13
2008-03-13 09:20:00,2008-03-13 17:54:00,,1,1,,1,,,2,2,,,,,,take shower,5
2008-03-13 09:41:00,2008-03-13 17:54:00,,2,1,,,,,2,2,,,,,,use toilet,4
2008-03-13 09:47:00,2008-03-13 17:54:00,,2,2,,,,,1,2,,,,,,use toilet,4
2008-03-13 09:57:00,2008-03-13 20:31:00,,3,2,,,,,,2,,,,,,use toilet,4
2008-03-13 17:50:00,2008-03-13 20:33:00,,3,3,,,,,,1,,,,,,use toilet,4
2008-03-13 17:53:00,2008-03-13 20:33:00,,4,3,,,,,,,,,,,,use toilet,4
2008-03-13 17:54:00,2008-03-13 20:33:00,,3,3,,,,,1,,,,,,,use toilet,4
2008-03-13 17:54:00,2008-03-13 20:33:00,,3,2,,,,,1,1,,,,,,use toilet,4
2008-03-13 17:54:00,2008-03-13 20:34:00,,2,2,,,,,1,2,,,,,,use toilet,4
2008-03-13 20:31:00,2008-03-13 20:34:00,,2,1,,,,,1,3,,,,,,use toilet,4
2008-03-13 20:33:00,2008-03-14 00:35:00,,1,1,,,,,1,4,,,,,,use toilet,4
2008-03-13 20:33:00,2008-03-14 00:36:00,,1,,,1,,,1,4,,,,,,leave house,1
2008-03-13 20:33:00,2008-03-14 00:36:00,,,,,2,,,1,4,,,,,,leave house,1
2008-03-13 20:33:00,2008-03-14 00:37:00,,,,,2,,,1,4,,,,,,leave house,1
2008-03-13 20:34:00,2008-03-14 00:38:00,,1,,,2,,,1,3,,,,,,leave house,1
2008-03-13 20:34:00,2008-03-14 00:38:00,,2,,,2,,,1,2,,,,,,leave house,1
2008-03-14 00:34:00,2008-03-14 00:39:00,,3,,,2,,,1,1,,,,,,leave house,1
2008-03-14 00:36:00,2008-03-14 00:45:00,1,3,,,2,,,1,,,,,,,leave house,1
2008-03-14 00:36:00,2008-03-14 00:46:00,2,3,,,1,,,1,,,,,,,leave house,1
2008-03-14 00:37:00,2008-03-14 00:46:00,2,3,,,,,,2,,,,,,,go to bed,10
2008-03-14 00:38:00,2008-03-14 05:29:00,3,3,,,,,,1,,,,,,,go to bed,10
2008-03-14 00:38:00,2008-03-14 05:29:00,3,3,,,,,,1,,,,,,,go to bed,10
2008-03-14 00:39:00,2008-03-14 05:29:00,4,2,,,,,,1,,,,,,,go to bed,10
2008-03-14 00:45:00,2008-03-14 05:43:00,5,1,,,,,,1,,,,,,,go to bed,10
2008-03-14 00:45:00,2008-03-14 05:29:00,4,2,,,,,,1,,,,,,,go to bed,10
2008-03-14 00:45:00,2008-03-14 05:34:00,3,2,1,,,,,1,,,,,,,use toilet,4
2008-03-14 05:29:00,2008-03-14 05:34:00,3,2,1,,,,,1,,,,,,,use toilet,4
2008-03-14 05:29:00,2008-03-14 05:34:00,2,2,1,,,,,2,,,,,,,use toilet,4
2008-03-14 05:29:00,2008-03-14 05:34:00,2,1,2,,,,,2,,,,,,,use toilet,4
2008-03-14 05:29:00,2008-03-14 05:35:00,1,2,2,,,,,2,,,,,,,use toilet,4
2008-03-14 05:29:00,2008-03-14 05:35:00,,2,3,,,,,2,,,,,,,use toilet,4
2008-03-14 05:34:00,2008-03-14 05:36:00,,1,4,,,,,2,,,,,,,use toilet,4
2008-03-14 05:34:00,2008-03-14 05:38:00,,1,4,,,,,2,,,,,,,use toilet,4
2008-03-14 05:34:00,2008-03-14 05:39:00,,2,4,,,,,1,,,,,,,use toilet,4
2008-03-14 05:34:00,2008-03-14 05:43:00,,2,4,,,,,1,,,,,,,use toilet,4
2008-03-14 05:34:00,2008-03-14 09:12:00,,3,3,,,,,1,,,,,,,use toilet,4
2008-03-14 05:35:00,2008-03-14 09:13:00,,2,4,,,,,1,,,,,,,use toilet,4
2008-03-14 05:36:00,2008-03-14 09:14:00,,3,3,,,,,1,,,,,,,use toilet,4
2008-03-14 05:38:00,2008-03-14 09:14:00,,3,3,,,,,1,,,,,,,use toilet,4
2008-03-14 05:39:00,2008-03-14 09:15:00,,3,2,1,,,,1,,,,,,,use toilet,4
2008-03-14 05:39:00,2008-03-14 09:15:00,,2,2,1,,,1,1,,,,,,,use toilet,4
2008-03-14 09:12:00,2008-03-14 09:15:00,,2,2,1,1,,1,,,,,,,,use toilet,4
2008-03-14 09:13:00,2008-03-14 09:18:00,,1,2,2,1,,1,,,,,,,,prepare Breakfast,13
2008-03-14 09:14:00,2008-03-14 09:57:00,,2,1,2,1,,1,,,,,,,,prepare Breakfast,13
2008-03-14 09:14:00,2008-03-14 09:59:00,,1,2,2,1,,1,,,,,,,,prepare Breakfast,13
2008-03-14 09:15:00,2008-03-14 10:00:00,,2,1,2,1,,1,,,,,,,,prepare Breakfast,13
2008-03-14 09:15:00,2008-03-14 10:00:00,,2,1,1,1,,1,1,,,,,,,use toilet,4
2008-03-14 09:15:00,2008-03-14 10:31:00,,2,1,1,1,,,2,,,,,,,use toilet,4
2008-03-14 09:18:00,2008-03-14 10:31:00,,2,1,1,,,,3,,,,,,,use toilet,4
2008-03-14 09:57:00,2008-03-14 10:40:00,,2,1,,,,,4,,,,,,,use toilet,4
2008-03-14 09:59:00,2008-03-14 10:49:00,,1,1,,,,,4,1,,,,,,use toilet,4
2008-03-14 10:00:00,2008-03-14 17:13:00,,1,,,,,,4,2,,,,,,take shower,5
2008-03-14 10:00:00,2008-03-14 17:13:00,,,,,1,,,4,2,,,,,,take shower,5
2008-03-14 10:31:00,2008-03-14 17:20:00,,1,,,1,,,3,2,,,,,,take shower,5
2008-03-14 10:31:00,2008-03-14 17:20:00,,2,,,1,,,2,2,,,,,,leave house,1
2008-03-14 10:40:00,2008-03-14 17:55:00,,2,,,1,,,1,3,,,,,,leave house,1
2008-03-14 10:49:00,2008-03-14 22:55:00,,2,,,1,,,,4,,,,,,leave house,1
2008-03-14 17:13:00,2008-03-14 22:55:00,,2,,1,1,,,,3,,,,,,leave house,1
2008-03-14 17:13:00,2008-03-14 22:55:00,,2,,1,2,,,,2,,,,,,leave house,1
2008-03-14 17:20:00,2008-03-14 23:04:00,,3,,1,1,,,,2,,,,,,leave house,1
2008-03-14 17:20:00,2008-03-14 23:05:00,,2,1,1,1,,,,2,,,,,,leave house,1
2008-03-14 17:55:00,2008-03-14 23:05:00,,2,1,1,1,,,,2,,,,,,leave house,1
2008-03-14 22:54:00,2008-03-14 23:57:00,,3,1,1,1,,,,1,,,,,,use toilet,4
2008-03-14 22:55:00,2008-03-14 23:57:00,,3,2,1,1,,,,,,,,,,use toilet,4
2008-03-14 22:55:00,2008-03-14 23:58:00,,4,2,,1,,,,,,,,,,use toilet,4
2008-03-14 23:04:00,2008-03-15 04:06:00,1,4,2,,,,,,,,,,,,use toilet,4
2008-03-14 23:05:00,2008-03-15 04:06:00,2,3,2,,,,,,,,,,,,use toilet,4
2008-03-14 23:05:00,2008-03-15 04:07:00,3,3,1,,,,,,,,,,,,use toilet,4
2008-03-14 23:57:00,2008-03-15 04:07:00,3,3,1,,,,,,,,,,,,use toilet,4
2008-03-14 23:57:00,2008-03-15 04:07:00,3,3,1,,,,,,,,,,,,use toilet,4
2008-03-14 23:57:00,2008-03-15 08:59:00,4,3,,,,,,,,,,,,,use toilet,4
2008-03-15 04:06:00,2008-03-15 08:59:00,4,3,,,,,,,,,,,,,use toilet,4
2008-03-15 04:06:00,2008-03-15 09:00:00,3,4,,,,,,,,,,,,,use toilet,4
2008-03-15 04:06:00,2008-03-15 09:00:00,3,4,,,,,,,,,,,,,use toilet,4
2008-03-15 04:07:00,2008-03-15 09:00:00,2,4,1,,,,,,,,,,,,use toilet,4
2008-03-15 04:07:00,2008-03-15 10:07:00,2,4,1,,,,,,,,,,,,use toilet,4
2008-03-15 08:59:00,2008-03-15 10:09:00,2,3,2,,,,,,,,,,,,use toilet,4
2008-03-15 08:59:00,2008-03-15 10:09:00,1,3,3,,,,,,,,,,,,use toilet,4
2008-03-15 08:59:00,2008-03-15 10:09:00,1,3,3,,,,,,,,,,,,use toilet,4
2008-03-15 08:59:00,2008-03-15 10:09:00,1,2,3,,,,,1,,,,,,,use toilet,4
2008-03-15 09:00:00,2008-03-15 10:09:00,,2,3,,1,,,1,,,,,,,use toilet,4
2008-03-15 10:07:00,2008-03-15 10:09:00,,2,2,,2,,,1,,,,,,,use toilet,4
2008-03-15 10:09:00,2008-03-15 10:09:00,,1,3,,2,,,1,,,,,,,use toilet,4
2008-03-15 10:09:00,2008-03-15 10:09:00,,1,3,,2,,,1,,,,,,,use toilet,4
2008-03-15 10:09:00,2008-03-15 10:09:00,,2,2,,2,,,1,,,,,,,use toilet,4
2008-03-15 10:09:00,2008-03-15 10:09:00,,1,2,,2,,,2,,,,,,,prepare Breakfast,13
2008-03-15 10:09:00,2008-03-15 10:09:00,,1,2,,3,,,1,,,,,,,prepare Breakfast,13
2008-03-15 10:09:00,2008-03-15 10:09:00,,1,2,,3,,,1,,,,,,,prepare Breakfast,13
2008-03-15 10:09:00,2008-03-15 10:10:00,,1,2,1,2,,,1,,,,,,,prepare Breakfast,13
2008-03-15 10:09:00,2008-03-15 10:10:00,,1,1,1,2,,1,1,,,,,,,prepare Breakfast,13
2008-03-15 10:09:00,2008-03-15 10:10:00,,1,,1,3,,1,1,,,,,,,prepare Breakfast,13
2008-03-15 10:09:00,2008-03-15 10:40:00,,1,,1,3,,1,1,,,,,,,prepare Breakfast,13
2008-03-15 10:09:00,2008-03-15 10:41:00,,2,,1,3,,1,,,,,,,,prepare Breakfast,13
2008-03-15 10:09:00,2008-03-15 12:36:00,,3,,1,2,,1,,,,,,,,prepare Breakfast,13
2008-03-15 10:10:00,2008-03-15 12:37:00,,4,,1,1,,1,,,,,,,,use toilet,4
2008-03-15 10:10:00,2008-03-15 14:30:00,,5,,,1,,1,,,,,,,,use toilet,4
2008-03-15 10:10:00,2008-03-15 14:31:00,,5,1,,1,,,,,,,,,,use toilet,4
2008-03-15 10:40:00,2008-03-15 14:31:00,,6,1,,,,,,,,,,,,use toilet,4
2008-03-15 10:41:00,2008-03-15 14:31:00,,5,2,,,,,,,,,,,,use toilet,4
2008-03-15 12:36:00,2008-03-15 14:35:00,,4,2,,,,,1,,,,,,,use toilet,4
2008-03-15 12:37:00,2008-03-15 14:45:00,,3,2,,,,,2,,,,,,,use toilet,4
2008-03-15 14:30:00,2008-03-15 18:15:00,,2,2,,,,1,2,,,,,,,use toilet,4
2008-03-15 14:31:00,2008-03-15 18:15:00,,1,2,,,,2,2,,,,,,,use toilet,4
2008-03-15 14:31:00,2008-03-15 18:16:00,,1,1,,,,2,2,,,,1,,,prepare Dinner,15
2008-03-15 14:31:00,2008-03-15 18:16:00,,,1,,,1,2,2,,,,1,,,prepare Dinner,15
2008-03-15 14:35:00,2008-03-15 18:26:00,,,,1,,1,2,2,,,,1,,,prepare Dinner,15
2008-03-15 14:45:00,2008-03-15 18:27:00,,,,1,,2,2,1,,,,1,,,prepare Dinner,15
2008-03-15 18:15:00,2008-03-15 18:38:00,,,,1,,3,2,,,,,1,,,prepare Dinner,15
2008-03-15 18:15:00,2008-03-15 18:39:00,,,,1,,4,1,,,,,1,,,prepare Dinner,15
2008-03-15 18:15:00,2008-03-15 18:55:00,,,,1,,4,,,,1,,1,,,prepare Dinner,15
2008-03-15 18:16:00,2008-03-15 18:55:00,,,,1,1,4,,,,1,,,,,prepare Dinner,15
2008-03-15 18:26:00,2008-03-15 18:55:00,,,,1,2,3,,,,1,,,,,prepare Dinner,15
2008-03-15 18:26:00,2008-03-15 19:44:00,,1,,,2,3,,,,1,,,,,prepare Dinner,15
2008-03-15 18:38:00,2008-03-15 19:44:00,,1,,,2,2,,1,,1,,,,,get drink,17
2008-03-15 18:38:00,2008-03-15 19:44:00,,1,1,,2,1,,1,,1,,,,,get drink,17
2008-03-15 18:55:00,2008-03-15 19:44:00,,1,2,,2,,,1,,1,,,,,use toilet,4
2008-03-15 18:55:00,2008-03-15 19:44:00,,2,2,,2,,,1,,,,,,,use toilet,4
2008-03-15 18:55:00,2008-03-15 19:45:00,,2,2,,1,,,1,1,,,,,,use toilet,4
2008-03-15 19:44:00,2008-03-15 19:45:00,,2,2,,,,,1,2,,,,,,use toilet,4
2008-03-15 19:44:00,2008-03-16 00:28:00,,1,2,,,,,1,3,,,,,,use toilet,4
2008-03-15 19:44:00,2008-03-16 01:30:00,,1,2,,,,,1,3,,,,,,use toilet,4
2008-03-15 19:44:00,2008-03-16 01:30:00,,2,1,,,,,1,3,,,,,,use toilet,4
2008-03-15 19:44:00,2008-03-16 01:31:00,,2,1,,,,,1,3,,,,,,use toilet,4
2008-03-15 19:45:00,2008-03-16 01:31:00,,2,1,,,,,1,3,,,,,,use toilet,4
2008-03-15 19:45:00,2008-03-16 01:31:00,,3,1,,,,,1,2,,,,,,use toilet,4
2008-03-16 00:28:00,2008-03-16 09:05:00,1,3,1,,,,,1,1,,,,,,use toilet,4
2008-03-16 01:30:00,2008-03-16 09:06:00,1,4,1,,,,,1,,,,,,,use toilet,4
2008-03-16 01:30:00,2008-03-16 09:06:00,1,5,1,,,,,,,,,,,,use toilet,4
2008-03-16 01:30:00,2008-03-16 09:07:00,1,4,2,,,,,,,,,,,,use toilet,4
2008-03-16 01:31:00,2008-03-16 09:07:00,1,5,1,,,,,,,,,,,,use toilet,4
2008-03-16 01:31:00,2008-03-16 09:07:00,1,5,1,,,,,,,,,,,,use toilet,4
2008-03-16 09:05:00,2008-03-16 09:07:00,1,4,2,,,,,,,,,,,,use toilet,4
2008-03-16 09:06:00,2008-03-16 09:20:00,,5,2,,,,,,,,,,,,use toilet,4
2008-03-16 09:06:00,2008-03-16 09:22:00,,4,3,,,,,,,,,,,,use toilet,4
2008-03-16 09:07:00,2008-03-16 09:22:00,,4,3,,,,,,,,,,,,use toilet,4
2008-03-16 09:07:00,2008-03-16 09:22:00,,4,2,,,,,1,,,,,,,use toilet,4
2008-03-16 09:07:00,2008-03-16 09:23:00,,3,2,,,,,2,,,,,,,use toilet,4
2008-03-16 09:07:00,2008-03-16 10:04:00,,2,2,1,,,,2,,,,,,,use toilet,4
2008-03-16 09:20:00,2008-03-16 10:04:00,,2,1,2,,,,2,,,,,,,use toilet,4
2008-03-16 09:22:00,2008-03-16 10:04:00,,1,1,2,,,1,2,,,,,,,use toilet,4
2008-03-16 09:22:00,2008-03-16 10:04:00,,1,,2,1,,1,2,,,,,,,prepare Breakfast,13
2008-03-16 09:22:00,2008-03-16 10:04:00,,,,2,2,,1,2,,,,,,,prepare Breakfast,13
2008-03-16 09:22:00,2008-03-16 10:42:00,,,,2,2,,1,2,,,,,,,prepare Breakfast,13
2008-03-16 10:04:00,2008-03-16 10:48:00,,,,2,2,,1,2,,,,,,,prepare Breakfast,13
2008-03-16 10:04:00,2008-03-16 11:27:00,,,,1,2,,1,2,1,,,,,,prepare Breakfast,13
2008-03-16 10:04:00,2008-03-16 11:37:00,,,,,2,,1,2,2,,,,,,prepare Breakfast,13
2008-03-16 10:04:00,2008-03-16 11:51:00,,,,,2,,,2,2,,,,,1,leave house,1
2008-03-16 10:04:00,2008-03-16 11:51:00,,,,,1,,,2,2,,,,,2,leave house,1
2008-03-16 10:42:00,2008-03-16 11:55:00,,,,,,,,2,3,,,,,2,leave house,1
2008-03-16 10:48:00,2008-03-16 12:35:00,,,,,,,,1,4,,,,,2,leave house,1
2008-03-16 11:27:00,2008-03-16 12:36:00,,,,,,,,,5,,,,,2,leave house,1
2008-03-16 11:37:00,2008-03-16 12:37:00,,1,,,,,,,4,,,,,2,leave house,1
2008-03-16 11:51:00,2008-03-16 12:37:00,,1,1,,,,,,3,,,,,2,leave house,1
2008-03-16 11:51:00,2008-03-16 12:37:00,,2,1,,,,,,3,,,,,1,leave house,1
2008-03-16 11:55:00,2008-03-16 13:07:00,,2,1,,,,,1,3,,,,,,leave house,1
2008-03-16 12:35:00,2008-03-16 13:10:00,,2,1,,,,,2,2,,,,,,leave house,1
2008-03-16 12:36:00,2008-03-16 13:09:00,,3,1,,,,,2,1,,,,,,leave house,1
2008-03-16 12:36:00,2008-03-16 13:08:00,,3,2,,,,,2,,,,,,,leave house,1
2008-03-16 12:37:00,2008-03-16 13:11:00,,2,2,,,,,3,,,,,,,leave house,1
2008-03-16 12:37:00,2008-03-16 13:16:00,,2,1,,,,,4,,,,,,,leave house,1
2008-03-16 13:07:00,2008-03-16 13:43:00,,1,1,,,,,5,,,,,,,leave house,1
2008-03-16 13:07:00,2008-03-16 13:43:00,,1,1,,,,,5,,,,,,,leave house,1
2008-03-16 13:08:00,2008-03-16 13:54:00,,1,1,,1,,,4,,,,,,,leave house,1
2008-03-16 13:08:00,2008-03-16 13:54:00,,,1,,2,,,4,,,,,,,leave house,1
2008-03-16 13:11:00,2008-03-16 13:55:00,,,,,2,,1,4,,,,,,,leave house,1
2008-03-16 13:14:00,2008-03-16 13:55:00,,,,,2,,2,3,,,,,,,leave house,1
2008-03-16 13:16:00,2008-03-16 13:55:00,,,,,2,,3,2,,,,,,,leave house,1
2008-03-16 13:43:00,2008-03-16 13:55:00,,,,,2,,4,1,,,,,,,leave house,1
2008-03-16 13:54:00,2008-03-16 13:55:00,,,,,2,,4,,,,,1,,,leave house,1
2008-03-16 13:54:00,2008-03-16 13:55:00,,,,,1,,5,,,,,1,,,leave house,1
2008-03-16 13:54:00,2008-03-16 13:55:00,,,,,,,6,,,,,1,,,leave house,1
2008-03-16 13:55:00,2008-03-16 13:56:00,,,,1,,,5,,,,,1,,,leave house,1
2008-03-16 13:55:00,2008-03-16 13:56:00,,,,1,,,5,,,,,1,,,leave house,1
2008-03-16 13:55:00,2008-03-16 13:56:00,,,,2,,,4,,,,,1,,,leave house,1
2008-03-16 13:55:00,2008-03-16 13:56:00,,,,2,,,3,,,1,,1,,,leave house,1
2008-03-16 13:55:00,2008-03-16 14:00:00,,,,2,1,,3,,,1,,,,,leave house,1
2008-03-16 13:55:00,2008-03-16 14:00:00,,,,2,1,,2,,,1,,,,1,leave house,1
2008-03-16 13:56:00,2008-03-16 14:13:00,,,,2,1,,1,1,,1,,,,1,leave house,1
2008-03-16 13:56:00,2008-03-16 15:20:00,,,,1,1,,1,2,,1,,,,1,leave house,1
2008-03-16 13:56:00,2008-03-16 14:16:00,,,,1,1,,,2,,1,,,1,1,leave house,1
2008-03-16 13:56:00,2008-03-16 14:17:00,,,,,1,,,2,,1,,,2,1,leave house,1
